accident_id,arc_id,arc_length,distance_to_nearest_vertex,fraction_from_nearest_intersection
309,"(707, 708)",3.1213239920830977,0.3668943055187138,0.11754444794878767
408,"(707, 708)",3.1213239920830977,0.3668943055187138,0.11754444794878767
287,"(268, 269)",4.676866254561917,0.3256150873193808,0.06962249283946677
418,"(268, 269)",4.676866254561917,0.3256150873193808,0.06962249283946677
288,"(162, 163)",6.790641743772704,1.1049841979951611,0.16272161596633733
290,"(52, 53)",15.730045065557475,1.6727257260953883,0.10633953807023672
293,"(139, 516)",20.76409584164367,3.9487313651663425,0.19017112015284188
294,"(450, 451)",14.261707833424026,7.040892516012351,0.49369210183307594
295,"(1202, 1203)",40.498960555603475,1.046562782642156,0.02584171959685895
364,"(1202, 1203)",40.498960555603475,1.046562782642156,0.02584171959685895
440,"(1202, 1203)",40.498960555603475,1.046562782642156,0.02584171959685895
298,"(226, 227)",20.574765718160815,4.005923244476023,0.1947007951074795
299,"(670, 671)",8.623644859287023,1.191272610433816,0.138140267818532
342,"(670, 671)",8.623644859287023,0.26219572480751213,0.03040428137820946
300,"(953, 954)",5.781734156336631,1.4952877122543424,0.2586227024318553
302,"(980, 981)",17.895234788954987,7.895197451077919,0.441189933755486
303,"(1044, 1050)",12.013710052216831,4.18059660222016,0.34798547526529783
305,"(822, 823)",5.946777460864882,2.668762378627811,0.4487745499458582
307,"(1267, 1268)",3.150844842153341,0.01208897365492036,0.0038367403856860655
312,"(123, 124)",3.794058122506926,1.833820016574915,0.48333999041723097
414,"(123, 124)",3.794058122506926,0.0,0.0
313,"(948, 949)",6.385020304821705,1.217508855644056,0.19068206482047417
362,"(948, 949)",6.385020304821705,2.543658191915014,0.39837902942832426
315,"(987, 988)",4.9965355429680764,2.3758062548932792,0.4754907144084852
316,"(80, 81)",1.848106560745805,0.5164030941021867,0.2794227914508305
317,"(489, 490)",17.54132841747051,5.869188694893634,0.33459203061543163
318,"(546, 547)",8.26867151376132,0.46238189146231,0.055919731566646556
320,"(86, 87)",7.727631836683383,0.4283609771958826,0.05543237388231096
327,"(264, 265)",4.641637356156864,0.011196156751311567,0.0024121136340951995
407,"(264, 265)",4.641637356156864,0.011196156751311567,0.0024121136340951995
328,"(867, 868)",14.404659335779323,6.488856881784021,0.4504693051411868
329,"(1268, 1269)",10.640402687521224,0.9675003818447814,0.09092704573854518
330,"(333, 334)",8.961667817363386,3.239074780014548,0.36143660376908693
426,"(333, 334)",8.961667817363386,3.239074780014548,0.36143660376908693
331,"(845, 846)",11.91604113041324,1.7809997379073137,0.14946236912204666
